State,Stream_ID,Site_ID,Site_Name,Pier_ID,Date,Time,US/DS,Pier_Type,Pier_Shape,Effective_Pier_Width,Skew_To_Flow,Approach_Velocity,Approach_Depth,Sediment_Transport,Bed_Material_Type,D16,D50,D84,D95,Sigma_Bed_Material,Debris_Effects,Scour_Depth,Accuracy
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,4/13/1993,9:30,Upstream,Single,Round,3,0,1.4,18.4,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,2,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,4/12/1993,12:00,Upstream,Single,Round,3,0,1.6,18.1,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.6,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,1/11/1993,12:00,Upstream,Single,Round,3,0,2.8,21.3,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,5.1,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,12/14/1992,10:00,Upstream,Single,Round,3,0,3.3,22.8,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,4/12/1993,12:00,Upstream,Single,Round,3,0,1.2,20.8,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,12/15/1992,11:00,Upstream,Single,Round,3,0,3,22,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,4.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,12/15/1992,11:00,Upstream,Single,Round,3,0,1,16.9,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,2,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,12/14/1992,10:00,Upstream,Single,Round,3,0,1.3,17.5,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,12/13/1992,11:30,Upstream,Single,Round,3,0,1.2,16.5,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.6,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,1/12/1993,10:30,Upstream,Single,Round,3,0,1,16.4,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,1/11/1993,12:00,Upstream,Single,Round,3,0,1.1,18.5,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,5/31/1990,13:30,Upstream,Single,Round,3,0,1.7,21.2,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3.2,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,1/12/1993,10:30,Upstream,Single,Round,3,0,1,19.3,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.3,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",LEFT,1/11/1993,12:00,Upstream,Single,Round,3,0,1,15.6,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.8,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,12/13/1992,11:30,Upstream,Single,Round,3,0,1.3,19.5,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,12/13/1992,11:30,Upstream,Single,Round,3,0,3.2,16.2,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,4.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,12/14/1992,10:00,Upstream,Single,Round,3,0,1.2,20,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,2,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,4/13/1993,9:30,Upstream,Single,Round,3,0,1.1,21,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,5/31/1990,13:30,Upstream,Single,Round,3,0,1.9,26.3,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,4/19/1993,10:00,Upstream,Single,Round,3,0,3.3,24.8,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3.6,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,4/13/1993,9:30,Upstream,Single,Round,3,0,3.2,24.4,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,3.5,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,4/12/1993,12:00,Upstream,Single,Round,3,0,3.3,24.6,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,4,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",CNTR,1/12/1993,10:30,Upstream,Single,Round,3,0,3.1,21.7,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,4.2,1
VA,Pamunkey River,49,"Pamunkey River at S.R. 614 near Hanover, VA",RT,12/15/1992,11:00,Upstream,Single,Round,3,0,0.8,18.8,Unknown,Unknown,0.32,0.7,1.6,2.8,2.24,Unknown,1.2,1
VA,Reed Creek,55,"Reed Creek at S.R. 649 near Wytheville, VA",2,3/29/1991,14:30,Upstream,Single,Round,2,0,3.7,2.5,Unknown,Non-cohesive,38,55,84,130,1.5,Unknown,1.5,1
VA,Reed Creek,55,"Reed Creek at S.R. 649 near Wytheville, VA",2,3/24/1993,9:30,Upstream,Single,Round,2,0,6.5,10.5,Unknown,Non-cohesive,38,55,84,130,1.5,Unknown,1.8,1
VA,Reed Creek,55,"Reed Creek at S.R. 649 near Wytheville, VA",2,6/5/1992,10:30,Upstream,Single,Round,2,0,5.5,10.5,Unknown,Non-cohesive,38,55,84,130,1.5,Unknown,2.1,1
VA,Tye River,53,"Tye River at S.R. 56 near Lovingston, VA",3,5/7/1989,9:00,Upstream,Single,Round,2,0,5.3,5,Unknown,Non-cohesive,33,72,170,250,2.3,Unknown,1.2,1
VA,Tye River,53,"Tye River at S.R. 56 near Lovingston, VA",3,4/22/1992,11:00,Upstream,Single,Round,2,0,8.5,8.6,Unknown,Non-cohesive,33,72,170,250,2.3,Unknown,2.5,1
VA,Tye River,53,"Tye River at S.R. 56 near Lovingston, VA",2,5/3/1989,12:00,Upstream,Single,Round,2,0,1.8,1.5,Unknown,Non-cohesive,33,72,170,250,2.3,Unknown,0.8,1
VA,Tye River,53,"Tye River at S.R. 56 near Lovingston, VA",2,4/22/1992,11:00,Upstream,Single,Round,2,0,5.2,5.5,Unknown,Non-cohesive,33,72,170,250,2.3,Unknown,1.6,1
VA,Tye River,53,"Tye River at S.R. 56 near Lovingston, VA",2,5/7/1989,9:00,Upstream,Single,Round,2,0,5.1,2.2,Unknown,Non-cohesive,33,72,170,250,2.3,Unknown,0.6,1
VA,Tye River,53,"Tye River at S.R. 56 near Lovingston, VA",3,5/3/1989,12:00,Upstream,Single,Round,2,0,4.1,4,Unknown,Non-cohesive,33,72,170,250,2.3,Unknown,1,1
